enrichment_targets,source_id,data_type,schema_version,enrichment_target,disease_state_names,occurrence_date,source_name,therapeutic_area_names,asset_names,stakeholder_internal_ids,stakeholder_source_ids,stakeholder_names,msl_internal_ids,msl_source_ids,msl_names,interaction_type,stakeholder_type,country,state,text
text,ad29e685-e6c2-4930-9c37-361004ebde93,insights_interaction,latest,,,2022-09-21,MSL Interactions,Oncology,Vibranium,,WB-EU-00716,Harriet Brinkman,,onco-eu-0015,Linnea Svensson,Iron Man,Avenger,Sweden,,Statistically significant improvement in overall survival of 4.7 months compared to standard monotherapy
text,f37738cf-92d5-400b-aaed-8be7ac56d6b2,insights_interaction,latest,,,2022-10-09,MSL Interactions,Oncology,Vibranium,,WB-EU-00502,Christopher Curtice,,onco-eu-0015,Linnea Svensson,Phone,X-Men,Finland,,Improved patient-reported quality of life scores observed in patients with pancreatic cancer following Vibranium/Wakanda treatment.
text,ef35d64d-0c92-4a55-87a0-0deff213a167,insights_interaction,latest,,,2022-10-23,MSL Interactions,Oncology,Vibranium,,WB-EU-00602,Gregory Cook,,onco-eu-0015,Linnea Svensson,Ulton,X-Men,Finland,,Emerging evidence of potential synergistic effects when combined with targeted immunotherapeutic interventions.
text,ad3c099b-cbc1-47c8-8c99-8a022ab1b4af,insights_interaction,latest,,,2022-10-24,MSL Interactions,Oncology,Vibranium,,WB-EU-00723,Lenora Mckinney,,onco-eu-0015,Linnea Svensson,Phone,Avenger,Finland,,Sustained response durability demonstrated in lung cancer patients with historically challenging genetic profiles.
text,4ec57be0-5d10-4fcb-b4fe-8648d4fefb9c,insights_interaction,latest,,,2022-11-16,MSL Interactions,Oncology,Vibranium,,WB-EU-00119,Mitchell Steinbeck,,onco-eu-0015,Linnea Svensson,Ulton,X-Men,Denmark,,Sustained response durability demonstrated in lung cancer patients with historically challenging genetic profiles.
text,2495142f-a321-4f75-b7d5-883f1bc902cf,insights_interaction,latest,,,2022-12-02,MSL Interactions,Oncology,Vibranium,,WB-EU-00723,Lenora Mckinney,,onco-eu-0015,Linnea Svensson,Iron Man,Avenger,Finland,,Strong correlation detected between PD-L1 expression and treatment response
text,f6ae18bb-cd6a-4334-9b3b-28a347d8091b,insights_interaction,latest,,,2023-06-21,MSL Interactions,Oncology,Vibranium,,WB-EU-00602,Gregory Cook,,onco-eu-0015,Linnea Svensson,Phone,X-Men,Finland,,Circulating tumor DNA analysis demonstrates early treatment response prediction with high molecular specificity.
text,20d98121-ec1b-4ae1-b71a-b8247ceaf540,insights_interaction,latest,,,2024-01-14,MSL Interactions,Oncology,Vibranium,,WB-EU-00702,Elaine Shaw,,onco-eu-0015,Linnea Svensson,Ulton,X-Men,Sweden,,Standardized treatment protocols developed to optimize patient selection and minimize unnecessary intervention in non-responsive cases.
text,f4f80c5f-ac52-4d90-a600-d4cc5b620142,insights_interaction,latest,,,2024-06-16,MSL Interactions,Oncology,Vibranium,,WB-EU-00693,Heather Watson,,onco-eu-0015,Linnea Svensson,Phone,Deadpool,Denmark,,Mild fatigue and appetite changes reported during treatment maintenance phase
text,bf6452f6-9552-4e18-a31b-c3333ad4b281,insights_interaction,latest,,,2024-07-03,MSL Interactions,Oncology,Vibranium,,WB-EU-00004,Grace Pinera,,onco-eu-0015,Linnea Svensson,Phone,X-Men,Finland,,PD-L1 expression levels correlated with response to Vibranium in a subset of patients.
text,25fe45dd-94d1-4647-bdfa-812b4ee4b0cd,insights_interaction,latest,,,2024-07-13,MSL Interactions,Oncology,Vibranium,,WB-EU-00741,Jacqueline Story,,onco-eu-0015,Linnea Svensson,Iron Man,Avenger,Finland,,Progression-free survival varied significantly based on the patient's prior treatment history and overall health status.
text,d93eea0c-d32b-425d-b77f-c6ab04529680,insights_interaction,latest,,,2024-07-21,MSL Interactions,Oncology,Vibranium,,WB-EU-00774,Heriberto Staggs,,onco-eu-0015,Linnea Svensson,Iron Man,X-Men,Finland,,Improved patient-reported quality of life scores observed in patients with pancreatic cancer following Vibranium/Wakanda treatment.
text,34eb65f0-eccc-401f-8ab0-8a4695f48ec4,insights_interaction,latest,,,2024-11-05,MSL Interactions,Oncology,Vibranium,,WB-EU-00626,Deborah Mcelrath,,onco-eu-0015,Linnea Svensson,Iron Man,Deadpool,Sweden,,Sustained response durability demonstrated in lung cancer patients with historically challenging genetic profiles.
text,33e7e27d-8c87-4915-959e-b8a866b0e845,insights_interaction,latest,,,2024-12-28,MSL Interactions,Oncology,Vibranium,,WB-EU-00413,Raymond Askew,,onco-eu-0015,Linnea Svensson,Iron Man,X-Men,Sweden,,Partial response observed in a patient with previously treatment-resistant ovarian cancer.
text,584f7223-9fb4-4551-8686-d425c434ca0f,insights_interaction,latest,,,2021-03-07,MSL Interactions,Oncology,Vibranium,,WB-US-03443,Ricky Avino,,onco-us-0008,Lisa Wong,Phone,X-Men,United States,DE,"Remarkable complete response rates in triple-negative breast cancer patients, with 35% achieving total tumor resolution after six treatment cycles."
text,65318da9-2b11-4fe4-bf11-5626759fd1c9,insights_interaction,latest,,,2021-05-14,MSL Interactions,Oncology,Vibranium,,WB-US-03602,Annalisa Ovit,,onco-us-0008,Lisa Wong,Ulton,X-Men,United States,PA,Streamlined patient monitoring protocol reduces clinical assessment time and improves overall treatment management efficiency.
text,af557996-6150-4963-a552-ef0f61e5c4d0,insights_interaction,latest,,,2021-05-19,MSL Interactions,Oncology,Vibranium,,WB-US-03888,Eva Mullins,,onco-us-0008,Lisa Wong,Iron Man,Deadpool,United States,MD,Development of novel companion diagnostic algorithm to improve patient stratification and personalized treatment approaches
text,ace0f0dc-486e-47cd-b7ed-ee97524dbf2f,insights_interaction,latest,,,2021-10-25,MSL Interactions,Oncology,Vibranium,,WB-US-03386,Fran Feliciano,,onco-us-0008,Lisa Wong,Ulton,Deadpool,United States,DC,Significant tumor size reduction in 62% of non-small cell lung cancer patients
text,65103c2e-89b1-4b85-9f16-1db4d28ee9ca,insights_interaction,latest,,,2022-02-20,MSL Interactions,Oncology,Vibranium,,WB-US-04150,Micheal Walker,,onco-us-0008,Lisa Wong,Phone,Wolverine,United States,DE,Improved appetite and increased energy levels observed in a patient with advanced melanoma undergoing Vibranium/Wakanda treatment.
text,f45ed816-5e44-497b-b10e-929d12a6bf8f,insights_interaction,latest,,,2022-03-22,MSL Interactions,Oncology,Vibranium,,WB-US-03737,Gerald Friedly,,onco-us-0008,Lisa Wong,Iron Man,X-Men,United States,NJ,Patients reported improved appetite and energy levels during treatment with Vibranium/Wakanda.
text,19edb566-f158-43a8-b8ab-fd203ba13d58,insights_interaction,latest,,,2022-03-23,MSL Interactions,Oncology,Vibranium,,WB-US-03730,John Zachery,,onco-us-0008,Lisa Wong,Iron Man,Wolverine,United States,PA,"Increased levels of interferon-gamma detected in serum samples post-Vibranium infusion, correlating with clinical improvement."
text,4e105f87-af14-479c-8fc8-b63571dc8729,insights_interaction,latest,,,2022-04-18,MSL Interactions,Oncology,Vibranium,,WB-US-03197,Margaret Looper,,onco-us-0008,Lisa Wong,Phone,Avenger,United States,MD,Observed 62% objective response rate in metastatic triple-negative breast cancer patients with high PD-L1 expression after Wakanda combination therapy
text,ff36024a-27dd-4962-9519-29d8b36c4019,insights_interaction,latest,,,2022-05-05,MSL Interactions,Oncology,Vibranium,,WB-US-04443,Linda Beard,,onco-us-0008,Lisa Wong,Phone,Deadpool,United States,NJ,"Increased PD-L1 expression observed in tumor biopsies after two cycles of treatment, suggesting potential synergy between Vibranium and Wakanda."
text,cab60982-7340-47c9-89bd-205a1ee916f1,insights_interaction,latest,,,2024-12-05,MSL Interactions,Oncology,Vibranium,,WB-US-02826,Ruby Opie,,onco-us-0008,Lisa Wong,Ulton,Clinical Pharmacist,United States,MD,Further research needed to fully elucidate the role of specific biomarkers in predicting treatment response.
text,e47ff7be-89fd-4d44-8fdd-6a15abdaff03,insights_interaction,latest,,,2021-01-10,MSL Interactions,Oncology,Vibranium,,WB-EU-01732,Mitchell Slaff,,onco-eu-0040,Luca Bianchi,Iron Man,X-Men,Netherlands,,"Initial phase II trial results show 62% objective response rate in advanced metastatic solid tumors, with median progression-free survival extending to 7.3 months."
text,858a437c-6dd9-4fac-85f6-07db4e0f7918,insights_interaction,latest,,,2021-02-22,MSL Interactions,Oncology,Vibranium,,WB-EU-01909,Robert Quiroz,,onco-eu-0040,Luca Bianchi,Phone,Wolverine,Austria,,"Strong correlation detected between PD-L1 expression levels above 50% and enhanced therapeutic response, suggesting potential predictive biomarker for treatment selection."
text,3fa353d5-0b27-45f8-88eb-9e9ff8848a8d,insights_interaction,latest,,,2021-07-27,MSL Interactions,Oncology,Vibranium,,WB-EU-01280,John Porraz,,onco-eu-0040,Luca Bianchi,Iron Man,Avenger,Belgium,,Preliminary data suggests correlation between T-cell infiltration and response to therapy.
text,f3013f32-8de1-457f-b5b4-fb4f06ab3e00,insights_interaction,latest,,,2022-01-15,MSL Interactions,Oncology,Vibranium,,WB-EU-01012,Benjamin Johnston,,onco-eu-0040,Luca Bianchi,Phone,Deadpool,Belgium,,"Increased levels of IFN-γ and other inflammatory cytokines were observed in serum samples of patients responding to Vibranium, suggesting an immunomodulatory effect."
text,7174bdcd-09d5-4f94-832b-29885bd0b93b,insights_interaction,latest,,,2022-09-12,MSL Interactions,Oncology,Vibranium,,WB-EU-01326,Danny Giles,,onco-eu-0040,Luca Bianchi,Iron Man,Avenger,Netherlands,,Patients reported improved physical functioning and reduced fatigue during treatment.
text,00903acc-70c1-4a84-bcd3-cd87b3198fb2,insights_interaction,latest,,,2023-05-08,MSL Interactions,Oncology,Vibranium,,WB-EU-01308,Robert Hernandez,,onco-eu-0040,Luca Bianchi,Iron Man,X-Men,Switzerland,,Correlation between pre-treatment tumor mutational burden (TMB) and response to Vibranium/Wakanda therapy remains inconclusive in our ongoing study.
text,2b0a40a3-ee6c-45f8-8f73-88383b3ca84c,insights_interaction,latest,,,2023-05-22,MSL Interactions,Oncology,Vibranium,,WB-EU-00865,Stacy Gummer,,onco-eu-0040,Luca Bianchi,Ulton,Deadpool,Germany,,"Increased risk of immune-related adverse events, particularly thyroid dysfunction and rare cases of pneumonitis"
text,02ddeee3-5f0e-4f8f-bc9e-f02f83ce7e62,insights_interaction,latest,,,2023-06-10,MSL Interactions,Oncology,Vibranium,,WB-EU-01228,Angela Rodriguez,,onco-eu-0040,Luca Bianchi,Iron Man,X-Men,Netherlands,,Increased expression of PD-L1 in tumor biopsies after 2 cycles of Vibranium/Wakanda suggests potential synergy with checkpoint inhibitors.
text,0a9e9cc6-1c71-49de-83eb-b7e65ed3c972,insights_interaction,latest,,,2023-12-24,MSL Interactions,Oncology,Vibranium,,WB-EU-01231,Joseph Truax,,onco-eu-0040,Luca Bianchi,Iron Man,Avenger,Belgium,,"Varied response patterns observed across different age groups, suggesting potential age-related pharmacodynamic interactions."
text,b92843af-04ac-496b-b0d2-d4341a6934c3,insights_interaction,latest,,,2024-05-18,MSL Interactions,Oncology,Vibranium,,WB-EU-00977,Hilda Jordan,,onco-eu-0040,Luca Bianchi,Phone,Avenger,Switzerland,,Significant tumor reduction in hard-to-treat cancer subtypes
text,8cb33e9a-dc13-4f6a-ae18-be144cb777c2,insights_interaction,latest,,,2024-07-12,MSL Interactions,Oncology,Vibranium,,WB-EU-01093,Lavonna Fisher,,onco-eu-0040,Luca Bianchi,Ulton,X-Men,Belgium,,"Observed differential response patterns across age groups, with patients under 55 demonstrating more robust tumor reduction compared to older patient cohorts."
text,17f693b0-35ca-47d4-9783-c8e976a413ff,insights_interaction,latest,,,2024-10-26,MSL Interactions,Oncology,Vibranium,,WB-EU-01100,Eleni Roof,,onco-eu-0040,Luca Bianchi,Iron Man,X-Men,Germany,,Variability in response duration observed among patients achieving partial response.
text,dd647777-e911-4a1c-adc6-c1ab542e11db,insights_interaction,latest,,,2024-11-19,MSL Interactions,Oncology,Vibranium,,WB-EU-01665,Larissa Singleton,,onco-eu-0040,Luca Bianchi,Iron Man,X-Men,Switzerland,,"Patients reported significant improvements in symptom burden and functional status, with EORTC QLQ-C30 scores showing substantial quality of life enhancement during treatment."
text,86cfa312-fbba-4567-8465-8cc099588e74,insights_interaction,latest,,,2024-12-15,MSL Interactions,Oncology,Vibranium,,WB-EU-01101,Barry Jones,,onco-eu-0040,Luca Bianchi,Iron Man,Deadpool,Austria,,"Patient with advanced pancreatic cancer (PDAC) exhibiting a partial response after 4 cycles of Vibranium/Wakanda therapy.  Significant reduction in tumor size observed via CT scan, coupled with improvement in CA 19-9 levels."
text,41fa4e3d-238d-44dc-910c-fb561e1d3a6c,insights_interaction,latest,,,2024-01-29,MSL Interactions,Oncology,Vibranium,,WB-EU-01259,Francis Judkins,,onco-eu-0033,Marco Rossi,Iron Man,X-Men,Austria,,"Enhanced synergistic effects when combined with targeted immunotherapeutic interventions, expanding potential treatment strategies."
text,4a861ba0-d4fb-41fd-bdb6-6c9fada67a9a,insights_interaction,latest,,,2024-04-28,MSL Interactions,Oncology,Vibranium,,WB-EU-00985,Buddy Hammond,,onco-eu-0033,Marco Rossi,Iron Man,X-Men,Germany,,Streamlined patient monitoring protocol reduces clinical assessment time and improves overall treatment management efficiency.
text,1b5c95cc-fa24-4c0f-9198-64412ba4318c,insights_interaction,latest,,,2024-05-18,MSL Interactions,Oncology,Vibranium,,WB-EU-01840,Robert Lopez,,onco-eu-0033,Marco Rossi,Iron Man,Deadpool,Germany,,"Patient experienced grade 1 fatigue and nausea following the third infusion of Vibranium, which resolved with supportive care. No dose reduction was necessary."
text,7fe58c89-e25d-4fe5-8dac-fb3b7257217a,insights_interaction,latest,,,2024-09-27,MSL Interactions,Oncology,Vibranium,,WB-EU-01628,Phyllis Hudson,,onco-eu-0033,Marco Rossi,Iron Man,Deadpool,Germany,,Significant reduction in treatment-related fatigue and improved emotional well-being reported by patients during long-term follow-up.
text,0047804a-96d5-478d-a801-219c656fec12,insights_interaction,latest,,,2021-03-25,MSL Interactions,Oncology,Vibranium,,WB-EU-03924,Hector Baker,,onco-eu-0067,Marek Novak,Iron Man,X-Men,United Kingdom,,Streamlined patient monitoring protocol reduces clinical assessment time and improves overall treatment management efficiency.
text,881d02ec-7fbe-4417-b092-bfaa27112efe,insights_interaction,latest,,,2021-04-11,MSL Interactions,Oncology,Vibranium,,WB-EU-03811,Karen Gibson,,onco-eu-0067,Marek Novak,Phone,Wolverine,Ireland,,Stable disease observed for 6 months in a patient with advanced non-small cell lung cancer treated with Vibranium/Wakanda.
text,58d824b5-1c0e-424e-908f-903c905a4216,insights_interaction,latest,,,2021-04-26,MSL Interactions,Oncology,Vibranium,,WB-EU-03548,Vernon Wiltse,,onco-eu-0067,Marek Novak,Phone,Avenger,Ireland,,Promising results in treatment-resistant cancer subtypes
text,07d02a08-2ad3-42cd-81b4-be45adcff880,insights_interaction,latest,,,2021-06-25,MSL Interactions,Oncology,Vibranium,,WB-EU-03659,Eddie Terry,,onco-eu-0067,Marek Novak,Iron Man,Deadpool,France,,"Long-term follow-up data shows no evidence of long-term adverse effects in patients who completed Vibranium/Wakanda therapy, suggesting a favorable long-term safety profile."
text,585df648-757a-430a-ac08-281f74c698dd,insights_interaction,latest,,,2021-08-05,MSL Interactions,Oncology,Vibranium,,WB-EU-03511,Rhonda Jennings,,onco-eu-0067,Marek Novak,Ulton,Avenger,France,,Emerging evidence of potential synergistic effects when combined with targeted immunotherapeutic interventions.
text,e8e79c79-95cd-47d0-9724-c49af139abdb,insights_interaction,latest,,,2021-09-08,MSL Interactions,Oncology,Vibranium,,WB-EU-03525,Michael Dunston,,onco-eu-0067,Marek Novak,Iron Man,Deadpool,United Kingdom,,Sustained response durability demonstrated in lung cancer patients with historically challenging genetic profiles.
text,429ea4d4-6703-427d-9add-58578da1ba5a,insights_interaction,latest,,,2022-09-27,MSL Interactions,Oncology,Vibranium,,WB-EU-03048,Jane Concepcion,,onco-eu-0067,Marek Novak,Iron Man,X-Men,United Kingdom,,"Patient with advanced melanoma showed a significant reduction in tumor size after two cycles of Vibranium/Wakanda therapy, confirmed by imaging."
text,4e12d816-95c7-45f7-9a9a-a558d1ab0d20,insights_interaction,latest,,,2022-11-30,MSL Interactions,Oncology,Vibranium,,WB-EU-03811,Karen Gibson,,onco-eu-0067,Marek Novak,Iron Man,Wolverine,Ireland,,Preliminary data suggests correlation between T-cell infiltration and response to therapy.
text,4d44a40a-2a59-4043-8efd-f610bd4a5a35,insights_interaction,latest,,,2023-01-05,MSL Interactions,Oncology,Vibranium,,WB-EU-03907,Steven Simpson,,onco-eu-0067,Marek Novak,Ulton,X-Men,United Kingdom,,Observed a wider range of response times to Vibranium/Wakanda; some patients showed early response while others had a delayed but significant response.
text,cd42bc0a-964e-41ae-b27c-25e82eeea0ff,insights_interaction,latest,,,2023-04-05,MSL Interactions,Oncology,Vibranium,,WB-EU-03164,Daniel Hatcher,,onco-eu-0067,Marek Novak,Iron Man,X-Men,Ireland,,"Grade 2-3 immune-related adverse events reported in 17% of patients, primarily consisting of manageable dermatologic and endocrine toxicities"
text,8a178879-f965-4ccc-8f5a-4493ccb84a6a,insights_interaction,latest,,,2023-04-15,MSL Interactions,Oncology,Vibranium,,WB-EU-03754,John Howard,,onco-eu-0067,Marek Novak,Ulton,Wolverine,United Kingdom,,"Treatment response appears to be heterogenous, with some patients exhibiting complete responses while others show minimal or no response."
